movie_id,budget_x,revenue,genre,status,score
7008,3000000,3690227.8,"Horror, Action, TV Movie", Released,43
7009,181600000,175269998.8,Romance, Released,0
7010,103600000,374906050.4,"Family, Animation, Comedy, Fantasy", Released,61
7011,5000000,7556,"Horror, Science Fiction, Mystery", Released,48
7012,90000000,17177993,"Music, Fantasy, Action, Family", Released,51
7013,500000,2862233.6,"Horror, Fantasy", Released,49
7014,28000000,103173635,"Comedy, Romance, Drama", Released,66
7015,128000000,419965614.6,"Comedy, Romance", Released,57
7016,47000000,102825796,"Comedy, Drama, Thriller", Released,60
7017,35000000,64188387,"Family, Animation, Adventure, Comedy, War", Released,55
7018,135400000,374821369.2,"Family, Drama, Comedy", Released,62
7019,70200000,716958659,Thriller, Released,49
7020,21000000,42273609,"Action, Adventure, Comedy, Family, Fantasy, Science Fiction", Released,54
7021,25500000,16653488,"Drama, Action, History, War", Released,80
7022,40000000,106548738,"Comedy, Romance", Released,64
7023,35000000,39340177,"Family, Comedy, Fantasy", Released,49
7024,6900000,3600000,"Romance, Drama", Released,74
7025,50000000,83306268,"Action, Adventure, Crime, Thriller", Released,65
7026,61002587.6,258021218,"Action, Animation, Science Fiction", Released,64
7027,6000000,12793213,"Comedy, Drama, Romance", Released,63
7028,14000000,34729091,"Action, Adventure, Drama, Family", Released,67
7029,100000,2769782,"Drama, Fantasy", Released,71
7030,5043197,128269,"War, Drama, Romance", Released,80
7031,30000000,65859911,Comedy, Released,62
7032,7500,300547224.8,"Action, Fantasy", Released,67
7033,121600000,453782050.8,"Comedy, Romance", Released,74
7034,103600000,134150172.6,Horror, Released,57
7035,10000000,18730891,"Drama, Romance", Released,72
7036,35000000,15461638,"Drama, Adventure, Science Fiction, Romance", Released,69
7037,12000000,18460739,"Horror, Thriller", Released,58
7038,10000000,4711220,"Fantasy, Action, Adventure", Released,52
7039,61400000,515295729.6,"Action, Crime, Drama", Released,68
7040,2000000,15474659,Drama, Released,74
7041,19000000,18100189,Thriller, Released,62
7042,72400000,471064868.8,"Comedy, Romance", Released,61
7043,174600000,175269998.8,Drama, Released,0
7044,9000000,16116878,"Action, Crime, Drama", Released,62
7045,38600000,542233172.2,, Released,65
7046,90000000,433079565.6,Documentary, Released,63
7047,75000000,155620350,"Drama, Music", Released,68
7048,1000000,101759490,"Thriller, Horror", Released,47
7049,115000000,307075984.2,"TV Movie, Thriller", Released,59
7050,22000000,80491516,"Drama, Family", Released,68
7051,114500000,172414685,Horror, Released,45
7052,14000000,19637147,"Comedy, Horror, Romance", Released,50
7053,15000000,70687344,"Action, Adventure, Comedy", Released,58
7054,111800000,479494795,"Drama, War", Released,70
7055,40200000,45250,"Comedy, Romance, Drama", Released,69
7056,10000000,65771546.6,"Drama, Romance", Released,77
7057,26380000,17277,"Action, Western", Released,72
7058,150000000,408174438.2,"Family, Animation", Released,59
7059,60000000,49473093,"Horror, Mystery", Released,56
7060,1250000,36144000,"Drama, Romance", Released,70
7061,154000000,344626472,"War, Drama, History", Released,68
7062,131500000,146729703.6,"Comedy, Romance", Released,65
7063,9023199,233836556.2,"Action, Comedy", Released,68
7064,4096412.8,253583,"Drama, Romance, War", Released,70
7065,6900017.4,199436,"Drama, Action, Comedy, Thriller, Crime", Released,47
7066,103000000,491289863.4,"Animation, Action, Science Fiction, Adventure, Fantasy", Released,71
7067,118800000,439832736.4,"Animation, Family, Fantasy", Released,66
7068,99000000,567214986.6,"Drama, Comedy, Romance", Released,73
7069,2135000,7000000,"Crime, Drama, Mystery, Romance, Thriller", Released,72
7070,25000000,153733800,"Action, Comedy", Released,62
7071,119800000,198373187.8,"TV Movie, Mystery, Thriller, Drama", Released,60
7072,95000000,406434252.2,Drama, Released,69
7073,15000000,57586606,"Crime, Drama, Thriller", Released,73
7074,2200000,3847849,Horror, Released,55
7075,107400000,360987353.8,"Horror, Comedy", Released,64
7076,65000000,139829625,"Comedy, Drama, Family", Released,65
7077,13000000,3811826.8,Thriller, Released,54
7078,22000000,42313354,"Drama, Action, Thriller", Released,61
7079,174400000,895189907,Drama, Released,81
7080,35000000,99423000,"Action, Adventure, Comedy, Thriller", Released,45
7081,2700000,3500000,"Action, Science Fiction", Released,64
7082,113200000,697428874,"Animation, Family, Fantasy", Released,74
7083,35000000,211952420,"Comedy, Romance", Released,64
7084,45000000,65470529,"Crime, Thriller", Released,64
7085,6000000,26051502,Drama, Released,78
7086,50000000,52987754,"Action, Drama, History, War", Released,68
7087,50000000,88316835,"Action, Adventure, Comedy, Western", Released,61
7088,6000000,29180280,"Comedy, Crime", Released,70
7089,190000000,353640419,"Drama, Romance", Released,63
7090,7000000,26533200,"Drama, Romance", Released,63
7091,82000000,618157116.2,Thriller, Released,60
7092,30000000,61950770,Drama, Released,69
7093,103000000,252514495.2,"Drama, Horror", Released,52
7094,71400000,751654707.4,Drama, Released,73
7095,124000000,622727955.4,"Comedy, Drama, Music", Released,74
7096,139000000,405888913.2,"Horror, Thriller, Mystery", Released,59
7097,7174052.2,230193,"Drama, Thriller, Mystery", Released,63
7098,108800000,615996146.8,Horror, Released,44
7099,17363393,52000,"Comedy, Crime, Mystery", Released,80
7100,4000000,143837,"Drama, Action, Crime, Thriller", Released,69
7101,25000000,24591031,"Drama, Comedy, Thriller, Romance", Released,71
7102,25273270.6,39481,"Crime, Thriller", Released,78
7103,84700000,364298815.2,Western, Released,61
7104,27690400,22836,"Drama, Comedy, Romance", Released,70
7105,3100000,183518920,"Drama, Comedy", Released,63
7106,9368225.8,30112050,"Adventure, Comedy, Family", Released,63
7107,4000000,1954937,"Action, Drama, Thriller", Released,75
7108,133400000,276032164.8,"Thriller, Mystery", Released,57
7109,100140523.8,625891229,, Released,70
7110,124000000,153968300.4,Drama, Released,45
7111,20000000,48958353,"Animation, Family, Comedy, Adventure, Romance", Released,59
7112,106860000,492613567.2,"Animation, Adventure, Family, Comedy", Released,66
7113,26730400,4104962,Drama, Released,71
7114,84800000,293483805.2,Horror, Released,68
7115,50000000,35380918,"Drama, History, Crime, Thriller", Released,71
7116,121200000,577402665.8,"Romance, Drama", Released,67
7117,55000000,79312301,"Comedy, Adventure, Crime, Family", Released,63
7118,40000000,45916769,"Drama, Crime, Thriller", Released,70
7119,16000000,24377151,"Adventure, Drama, Comedy", Released,72
7120,139860000,734239056.6,"Family, Drama", Released,84
7121,145540000,486702545.2,"Music, Comedy, Drama", Released,63
7122,10000000,13684949,"Animation, Comedy, Family", Released,65
7123,1800000,0,Drama, Released,83
7124,35000000,47740743,"Drama, Romance", Released,73
7125,90000000,143049560,"Action, Crime, Thriller", Released,69
7126,51880004,2035911,Comedy, Released,68
7127,145600000,694095376.2,"Romance, Drama, History, Comedy", Released,60
7128,45000000,113916474,"Comedy, Drama, Music, Romance", Released,62
7129,1000000,20349255,"Thriller, Horror", Released,60
7130,95000000,738869672.4,"Animation, Family, Science Fiction", Released,70
7131,202400000,606550296.2,"History, Drama, TV Movie", Released,59
7132,5088225.8,21833,"Horror, Thriller", Released,62
7133,28519270.6,5750000,Drama, Released,79
7134,10000000,40697761,"Comedy, Family, Science Fiction", Released,66
7135,62200000,606036971,"Drama, Romance", Released,70
7136,41540000,9215591,"War, Drama, Romance", Released,65
7137,43040000,829900,"Crime, Drama, Comedy", Released,63
7138,175000000,650461717.2,"Animation, Science Fiction, Crime", Released,69
7139,2000000,257720413.2,"Horror, Mystery, Thriller", Released,69
7140,6200000,63541777,"Romance, Comedy, Drama", Released,66
7141,192400000,717762740.2,"Action, Thriller, Crime", Released,78
7142,40000000,55707411,Drama, Released,73
7143,167540000,175269998.8,, Released,0
7144,15000000,9104716,"Drama, Romance, War", Released,73
7145,71200000,530413654.6,Drama, Released,70
7146,25000000,3771345,"Western, Action, Drama", Released,58
7147,26660000,48398,"Drama, Action, History, Thriller", Released,67
7148,90498000,404097025.2,"Action, Adventure, Animation, Comedy, Romance, Family", Released,58
7149,101500000,437389639,"Animation, Action, Thriller", Released,65
7150,13500000,33035736,"Comedy, Crime", Released,68
7151,5000000,30493831.2,Action, Released,54
7152,18000000,5595327,"Adventure, Animation, Comedy", Released,66
7153,82400000,400066522,Comedy, Released,72
7154,134300000,909309627.4,"Horror, Science Fiction, Adventure, Action, Thriller", Released,46
7155,176600000,175269998.8,"Action, Thriller", Released,0
7156,50600000,460177562,"Comedy, Drama", Released,71
7157,56200000,212416317,"Fantasy, Comedy", Released,58
7158,4900000,12826031,"Fantasy, Romance", Released,72
7159,80300000,313072073.8,"Horror, Mystery", Released,55
7160,94100000,683545513.4,"Romance, Comedy", Released,70
7161,211000000,380737637.6,"Horror, Thriller, Mystery", Released,56
7162,147200000,937727043.8,"Mystery, Thriller, Horror", Released,47
7163,95000000,406434252.2,Drama, Released,69
7164,4653000,6000000,"Western, Adventure, Action, Romance", Released,74
7165,5500,2873204.8,Horror, Released,50
7166,630000,2700000,"Comedy, Drama, Family", Released,74
7167,6000000,585333,"Crime, Drama, Family", Released,69
7168,500000,31559560,"Crime, Drama, Family", Released,69
7169,30000000,160247805,"Comedy, Romance", Released,64
7170,145000000,121645390,"Adventure, Animation, Comedy, Family", Released,59
7171,127450000,909180760,Comedy, Released,49
7172,151600000,665194474,Drama, Released,50
7173,55000000,22597969,"Action, Crime, Thriller", Released,56
7174,52533596.6,9953934,"Adventure, Mystery, Animation", Released,68
7175,139000000,433413956.4,"Family, Animation, Comedy", Released,62
7176,30000000,57814445,"Fantasy, Comedy, Family", Released,57
7177,104600000,508441693,"Horror, Thriller", Released,59
7178,30000000,103291131,"Family, Animation, Adventure, Comedy", Released,66
7179,11883300.6,1100000,Comedy, Released,58
7180,25000000,39393111,"Adventure, Comedy", Released,52
7181,1900000,50765702.8,"Crime, Drama, Action, Science Fiction", Released,74
7182,2300000,7724701,"Crime, Drama", Released,74
7183,92000000,536874186.2,"Drama, War", Released,55
7184,15500000,3349127,"Drama, Romance", Released,68
7185,162200000,516156224.4,"Documentary, History", Released,50
7186,22224600,581011,"Comedy, Horror", Released,59
7187,162000000,526249819.2,"Horror, Fantasy, Comedy, Mystery", Released,57
7188,41960000,45858563,"Adventure, Drama, Action, Romance", Released,64
7189,24451800,30399676,"Action, Comedy", Released,71
7190,147200000,937727043.8,"Thriller, Horror, Mystery", Released,48
7191,20000000,8751856,"Animation, Adventure, Comedy, Family, Fantasy, Music", Released,65
7192,49200000,427304425.6,Horror, Released,55
7193,102000000,186333762.2,"Documentary, Crime", Released,60
7194,97850080,667095399.8,"Family, Animation", Released,51
7195,20000000,183097323,"Comedy, Music", Released,67
7196,146800000,437062753.4,"Adventure, Family, TV Movie, Science Fiction, Fantasy", Released,53
7197,1700000,9700000,"Action, Science Fiction", Released,61
7198,6660004,1640866,"Drama, Horror, Mystery", Released,67
7199,4500000,7389233,"Crime, Drama", Released,80
7200,139800000,581972415.8,Drama, Released,41
7201,10000000,27305571,Action, Released,69
7202,45000000,243180937,"Action, Adventure, Science Fiction, Fantasy", Released,40
7203,12000000,57000000,"Drama, Music, Mystery, Romance", Released,74
7204,500000,0,"Drama, Music, Mystery, Romance", Released,74
7205,94700000,140288308.8,"Comedy, Crime", Released,54
7206,118800000,836011985.4,"Drama, Mystery", Released,40
7207,48000000,64978140,"Science Fiction, Drama", Released,72
7208,113160000,486991084,"Adventure, Animation, Action", Released,63
7209,6206068,9196740,"Thriller, Drama, Crime", Released,58
7210,101680000,908144700.4,"History, Drama", Released,83
7211,1500000,1400000,"Comedy, Drama", Released,70
7212,99000000,291486030.2,"Horror, Thriller, Drama", Released,57
7213,5520017.8,1162912,Comedy, Released,53
7214,104200000,379238515.8,"Drama, Fantasy, TV Movie, Family", Released,74
7215,20000000,37540012,"Adventure, Comedy, Science Fiction", Released,63
7216,95000000,542351353,"Family, TV Movie, Fantasy, Romance", Released,68
7217,2900000,263591415,"Family, TV Movie, Fantasy, Romance", Released,68
7218,5389600,1756887,Drama, Released,76
7219,3280017.8,2330777,Horror, Released,54
7220,580000,23146523.2,"Fantasy, Family, Romance", Released,76
7221,72440000,220176894.4,Comedy, Released,58
7222,9500000,0,"Comedy, Romance, Fantasy", Released,66
7223,3000000,7888000,"Comedy, Fantasy, Family", Released,41
7224,28905333.2,14651772,"Fantasy, Comedy", Released,79
7225,82000000,618157116.2,Thriller, Released,60
7226,107000000,625144639.8,"Drama, Romance", Released,46
7227,123940000,854413587,"Drama, Action, Thriller, Crime", Released,66
7228,17000000,38028230,"Drama, Fantasy, Romance", Released,63
7229,159200000,768479242.8,"Animation, Family, Music", Released,76
7230,127200000,564158441.4,Drama, Released,75
7231,9000004,15923122,"Drama, Music, Romance", Released,69
7232,162000000,636854441.2,"Adventure, Science Fiction, Fantasy, Thriller", Released,67
7233,2000000,24407647,"Crime, Drama, Mystery, Thriller", Released,77
7234,20000000,50224557.8,"Animation, Family", Released,53
7235,22000000,64892670,"Drama, Music", Released,57
7236,25000000,146955378.6,"Action, Thriller, Crime", Released,59
7237,165400000,616863030.4,"Crime, Drama, Mystery", Released,49
7238,101800000,426024199.8,"Horror, Thriller, Mystery", Released,41
7239,109000000,653477685.4,"Comedy, Fantasy, Romance", Released,58
7240,175600000,288568132.4,"Drama, Romance", Released,50
7241,8000000,3582797,"Animation, Family, Fantasy", Released,74
7242,145400000,610222910.2,"Family, Drama", Released,81
7243,730000,8000000,Western, Released,77
7244,52400000,294007250.2,"Thriller, Drama", Released,66
7245,20000000,108938817.2,Horror, Released,56
7246,67000000,25357771,"Action, Adventure, Fantasy, War", Released,56
7247,101300000,819177204.2,"Action, Animation", Released,59
7248,12001040,38139010,"Drama, History", Released,20
7249,1850000,16540000,"Action, Thriller", Released,67
7250,18000000,102912961,Drama, Released,70
7251,66260,245388402.8,"Animation, Comedy, Family", Released,66
7252,11000000,170645114.4,Drama, Released,69
7253,100140523.8,625891229,Documentary, Released,70
7254,12300000,94249025,"Action, Crime, Drama", Released,61
7255,7000000,48518957,"Horror, Fantasy, Adventure, Mystery, Action", Released,59
7256,111600000,767228967.6,Documentary, Released,69
7257,108000000,612271907.6,"Comedy, Crime, Adventure, Fantasy", Released,68
7258,3940000,843970,"Crime, Drama, Thriller", Released,55
7259,6000000,17544173,"Action, Science Fiction, Adventure", Released,48
7260,117200000,513422565,"Action, Animation, Science Fiction, Crime", Released,70
7261,125000,73773028.2,"Drama, Action, Adventure, Thriller, Mystery, Fantasy", Released,72
7262,22000000,190506000,"Fantasy, Drama, Comedy, Family", Released,65
7263,44400000,371501189.4,"Drama, Family", Released,56
7264,65000000,26670920,"Crime, Drama, Family", Released,67
7265,125000000,502896889.8,"Science Fiction, Action, Drama, Thriller", Released,57
7266,27268000,6455530,"Fantasy, Animation, Family, Adventure", Released,72
7267,12700000,49196532,"History, Drama, War, Action", Released,58
7268,9000000,13277558,"Horror, Mystery, Thriller", Released,66
7269,45000000,65595141,"Action, Adventure, Crime, Thriller", Released,64
7270,12000000,12034913,"Drama, Horror, Thriller", Released,67
7271,68000,4678513,"Mystery, Drama, Thriller", Released,71
7272,101800000,567601271.2,Comedy, Released,40
7273,9000000,21057208,"Drama, Music, Romance", Released,83
7274,700000,1271556,"Adventure, Drama, Horror", Released,59
7275,135200000,947468745.8,Romance, Released,47
7276,154400000,345020989.6,"History, Drama, Music", Released,50
7277,134300000,884382967,"Horror, Action, Thriller, Science Fiction", Released,44
7278,161400000,613028432.6,"Animation, Action, Drama, Science Fiction", Released,50
7279,25000000,192580540.8,"Action, History", Released,59
7280,25000000,115036108,Drama, Released,73
7281,7000000,58096837.4,"Thriller, Science Fiction", Released,58
7282,88240000,335240483,"Action, Comedy", Released,74
7283,8000000,9128263,"Comedy, Romance, Fantasy, Drama", Released,71
7284,5000000,28200000,"Adventure, Drama, Family, Fantasy, Science Fiction, Action", Released,71
7285,200000,8000000,"Adventure, Drama, Family, Fantasy, Science Fiction, Action", Released,71
7286,20000000,175507800,"Comedy, Drama", Released,68
7287,66160000,34300000,"Family, Adventure, Animation, Fantasy", Released,66
7288,175600000,288568132.4,"Drama, Romance", Released,50
7289,161400000,287419513.4,Comedy, Released,62
7290,2000000,11275645,Drama, Released,74
7291,23000000,213407413.4,"Drama, Science Fiction, Adventure", Released,68
7292,60800000,470197771.4,Horror, Released,67
7293,195000000,175269998.8,Horror, Released,0
7294,6000000,5617391,"Action, Animation, Crime, Mystery", Released,75
7295,122000000,798902641.4,"Fantasy, Adventure, Comedy, TV Movie", Released,68
7296,15000000,63954968,"Drama, Romance", Released,74
7297,25000000,18991288,"Drama, Adventure, History", Released,76
7298,12001040,38139010,Romance, Released,20
7299,26000000,2923959,"Thriller, Crime, Drama", Released,61
7300,160000000,529076069,"Thriller, Horror, Science Fiction", Released,76
7301,125000000,376000000,"Thriller, Horror, Science Fiction", Released,76
7302,54200004,2375190,Drama, Released,68
7303,40000000,12303411,"Drama, Science Fiction", Released,69
7304,35000000,16627188,"Adventure, Animation, Comedy, Family", Released,58
7305,80300000,321306715.6,Documentary, Released,56
7306,25000000,8613462,"Action, Drama, History", Released,67
7307,15000000,19885552,"Science Fiction, Drama, Mystery", Released,66
7308,145800000,1060714737,"Animation, Comedy, Family, Mystery, Fantasy", Released,78
7309,128000000,419965614.6,"Comedy, Romance", Released,57
7310,112000000,298125647.4,"Crime, Comedy, Science Fiction", Released,63
7311,140460000,807925864.6,Music, Released,84
7312,20000000,14807531,"Drama, Thriller", Released,63
7313,7000000,3297830.6,Action, Released,51
7314,75000000,485503283.4,"Horror, Comedy, Action", Released,63
7315,30000000,103971,Comedy, Released,64
7316,173000000,387631576.4,"Action, Comedy", Released,71
7317,20000000,78222753,"Romance, Drama, Comedy", Released,61
7318,140800000,309118887.2,"Horror, Fantasy, Romance", Released,62
7319,28000000,94500826,Comedy, Released,65
7320,124000000,417412529.2,"Animation, Drama, Family", Released,73
7321,2128009.2,414202,"Drama, Thriller", Released,57
7322,4760000,39881,"Action, Thriller", Released,55
7323,10000000,4184990,"Drama, Mystery, Horror", Released,73
7324,100000000,97838349,"Action, Comedy, Drama", Released,58
7325,106000000,364944575,"Music, TV Movie, Fantasy", Released,76
7326,961023.8,19647000,"Comedy, Drama", Released,82
7327,63200000,442527846.4,"Action, Comedy, Crime, Romance, Thriller, Horror", Released,53
7328,5714523.8,152972,"Drama, History, War", Released,73
7329,22403300.6,6303792,"Comedy, Science Fiction", Released,59
7330,10000000,217848369.2,"Family, Romance, Comedy", Released,69
7331,80000000,121059225,"Action, Adventure, Drama, History, War", Released,73
7332,10000000,7433663,"Horror, Action, Science Fiction", Released,58
7333,201940000,38157314,Romance, Released,10
7334,116600000,586907459,Comedy, Released,78
7335,20000000,7563728,"Action, Crime, Thriller, Drama", Released,63
7336,9237023.8,48045728,"Animation, Fantasy, Action", Released,84
7337,22000000,57520063,"Drama, Thriller", Released,63
7338,112200000,663675216.8,"Animation, Family, Comedy", Released,68
7339,62400000,804760468.6,Documentary, Released,76
7340,20000000,38164784,"Fantasy, Horror, Adventure, Action", Released,55
7341,157600000,277948016,"Romance, Comedy", Released,58
7342,25000000,58240458,"Action, Adventure, Comedy, Crime, Family, Romance", Released,54
7343,102800000,525922995.2,"Adventure, Animation, Mystery, Family, TV Movie, Comedy, Fantasy", Released,74
7344,15000000,15364632,Action, Released,64
7345,28000000,1174698.8,"Science Fiction, Action, Horror", Released,47
7346,157000000,334738382.6,"Animation, Family, TV Movie", Released,74
7347,100000000,325500000,"Drama, History", Released,66
7348,20000000,50948811,"Adventure, Action, Comedy", Released,67
7349,17000000,624549,"Crime, Family, Comedy, Mystery", Released,66
7350,73800000,346352260.6,Drama, Released,60
7351,95600000,305560367.8,Drama, Released,65
7352,78000000,716266600.8,"Horror, Drama, Thriller", Released,56
7353,131500000,146729703.6,"Comedy, Romance", Released,65
7354,3000000,27788649,"Comedy, Family", Released,55
7355,5580000,4947717,"Horror, Comedy", Released,57
7356,20000000,239332447,"Action, Thriller", Released,61
7357,16800000,51029361,"Comedy, Drama, Romance", Released,65
7358,147200000,862005430,"Comedy, Family", Released,47
7359,10330000,95813,"Action, Thriller", Released,59
7360,28000000,91943956,"Comedy, Romance, Drama", Released,65
7361,50000000,26387039,"Romance, Science Fiction, Drama, Fantasy", Released,63
7362,95600000,305560367.8,Drama, Released,65
7363,10000000,182327208,"Comedy, Animation, Family, Fantasy", Released,61
7364,47600000,671705693.4,"Science Fiction, Romance, Drama", Released,56
7365,12000000,13380561,"Adventure, Drama, Action", Released,75
7366,12500000,21000000,Horror, Released,60
7367,134000,8000000,Horror, Released,60
7368,53600000,682429959.6,Documentary, Released,73
7369,35000000,87775050,"Crime, Action, Drama, Thriller", Released,54
7370,15000000,84431625,"Drama, Fantasy, Comedy", Released,71
7371,136400000,606426125.2,"Fantasy, Animation, Science Fiction", Released,74
7372,1750000,8719182,Thriller, Released,62
7373,3860000,64076736,"Action, Drama, History", Released,66
7374,119200000,217489781,"Thriller, Crime", Released,67
7375,20000000,44821299,"Drama, Crime, Thriller", Released,59
7376,35000000,64350171,Action, Released,59
7377,91400000,433532498.2,"Horror, Thriller, Science Fiction", Released,65
7378,8000000,62599495,"Comedy, Fantasy, Romance", Released,63
7379,4000000,50802372,"Family, Adventure", Released,61
7380,45310000,14521,Drama, Released,66
7381,17900000,6908640,"Adventure, Fantasy, Action", Released,53
7382,4385000,1133031,"Horror, Science Fiction, Thriller", Released,47
7383,118800000,439832736.4,"Animation, Family, Fantasy", Released,66
7384,8000000,41334735,"Comedy, Drama", Released,72
7385,9100000,37707444,"Comedy, Thriller, Drama", Released,70
7386,108000000,413080320.2,"Fantasy, Mystery, Thriller, Drama", Released,64
7387,15000000,3533227,"Horror, Mystery, Fantasy", Released,61
7388,89200000,450005002.8,Drama, Released,46
7389,96800000,762961688.8,"Animation, Family, Action, Comedy", Released,71
7390,173000000,558338403.8,"Documentary, Music", Released,79
7391,117600000,399292267,"Crime, Animation, Action, Mystery, Drama", Released,72
7392,10000000,27453418,"Drama, War", Released,69
7393,26730400,1067495,Drama, Released,71
7394,100760000,558095583.4,"Comedy, Drama, Romance", Released,63
7395,350000,426290,Horror, Released,51
7396,25000000,36400360,Comedy, Released,61
7397,65000000,69688384,"Fantasy, Comedy, Family", Released,65
7398,7000000,1593173,"Fantasy, Comedy, Family", Released,65
7399,93600000,186333762.2,"Music, Drama", Released,60
7400,87400000,431611098,Thriller, Released,64
7401,148800000,665830147,, Released,48
7402,36000000,50159144,"Crime, Drama, Mystery, Thriller", Released,68
7403,10000000,320705,"Thriller, Action, Drama", Released,59
7404,13500000,11732088,Drama, Released,71
7405,123800000,697811060.8,"Action, Thriller, Crime", Released,53
7406,12000000,44200000,"Romance, Crime, Drama", Released,65
7407,111940000,638332462.6,Drama, Released,52
7408,69200000,160644775.4,Comedy, Released,41
7409,201940000,38157314,Romance, Released,10
7410,105640000,909434313,"Family, Animation", Released,77
7411,25000000,37216643,"Comedy, Romance, Drama, Family", Released,62
7412,40000000,78998245,"Action, Comedy", Released,64
7413,103040000,412503777.6,"Comedy, Drama", Released,68
7414,213000000,175269998.8,"Drama, History", Post Production,0
7415,7396000,2144225,Comedy, Released,56
7416,114200000,736329646.2,Drama, Released,77
7417,147400000,488588497.4,"Thriller, TV Movie", Released,59
7418,12000000,5500277,"Romance, Fantasy, Horror", Released,64
7419,60000000,123054041,"Animation, Adventure, Family, Comedy", Released,64
7420,104600000,363454431.4,"Drama, Family", Released,76
7421,167540000,175269998.8,, Released,0
7422,122800000,574573700.2,"Family, Fantasy, TV Movie", Released,49
7423,24000000,70027933,"Comedy, Romance", Released,64
7424,73400000,248833858.4,"Horror, TV Movie", Released,62
7425,4000000,13624522,"Comedy, Romance, Drama, Music", Released,79
7426,21203585.6,26441892,"Animation, Family, Fantasy, Comedy", Released,60
7427,110400000,318117812.6,Thriller, Released,57
7428,35000000,122357172,"Comedy, Family", Released,61
7429,5985,39962472.4,"Adventure, Science Fiction", Released,80
7430,68800000,213739675.2,"Action, Comedy", Released,55
7431,39000000,40319440,"Thriller, Mystery, Drama", Released,54
7432,25000000,13008804,"Thriller, Mystery, Drama", Released,54
7433,9806709.8,9200168,"Drama, Romance", Released,57
7434,34800000,64626786,"Horror, Action, Thriller, Science Fiction", Released,53
7435,111000000,365372568.2,Fantasy, Released,61
7436,4000000,13475000,"Comedy, Mystery, Romance", Released,77
7437,6500000,28451622,"Crime, Comedy, Thriller", Released,68
7438,81400000,342214087.8,"Action, Crime, Drama, Thriller", Released,61
7439,13000000,65796862,Drama, Released,79
7440,30000000,40520649,"Horror, Comedy", Released,62
7441,102800000,457793077.4,"Crime, Drama, Mystery", Released,73
7442,37000000,25387091,"Drama, Comedy, Romance", Released,55
7443,4480393,2264858.8,"Drama, Thriller", Released,45
7444,515001.4,232638,"Drama, Comedy, History", Released,75
7445,2500000,8315,Drama, Released,45
7446,100000000,150166126,"Thriller, Crime, Action", Released,63
7447,1500000,4250000,"Comedy, Romance", Released,83
7448,76000000,152911218.6,Comedy, Released,54
7449,150000000,434975079.6,"Animation, Action", Released,70
7450,90800000,875949977.6,"Drama, Romance, History", Released,60
7451,110000000,681644523.8,Comedy, Released,81
7452,69500000,573242065.6,"Animation, Family, Adventure", Released,72
7453,16500000,134993774,"Drama, Romance", Released,75
7454,140000000,456083328.6,"Drama, Comedy", Released,73
7455,26000000,34592118,"Thriller, Adventure, Mystery, Fantasy, Horror, Science Fiction", Released,59
7456,2300000,35000000,"Drama, Crime", Released,75
7457,134800000,585808333,"Family, Comedy, Drama, Mystery", Released,67
7458,40000000,22024849,"Adventure, Fantasy, Action", Released,60
7459,7000000,146599211.4,"TV Movie, Family, Comedy, Fantasy", Released,62
7460,165000000,676343174,"Action, Animation, Fantasy, Science Fiction", Released,68
7461,175000,183640445.6,"Drama, Romance", Released,64
7462,175600000,288568132.4,"Drama, Romance", Released,50
7463,143400000,431166526.6,"Horror, Thriller, Mystery", Released,60
7464,71600000,618529101.8,"Romance, Comedy", Released,51
7465,75000000,34009180,"Action, Adventure, Drama, Thriller", Released,60
7466,15440000,306724,Comedy, Released,62
7467,141129,184351589.4,Horror, Released,63
7468,58000000,87100000,"Horror, Thriller", Released,54
7469,16140689,30932534,"Drama, Action", Released,62
7470,3900000,1382462,"Comedy, Horror", Released,51
7471,10000000,118630661.8,"Action, Adventure, Comedy, Western", Released,72
7472,173000000,287132333.8,"Horror, Action, Science Fiction, TV Movie", Released,52
7473,88200000,557019596.4,Comedy, Released,56
7474,25000000,234882878.8,"Action, Adventure, Drama, Romance", Released,63
7475,4500000,3764219,Drama, Released,71
7476,127300000,737876730.6,"Comedy, Music", Released,76
7477,20000000,20268825,"Action, Fantasy, Horror", Released,63
7478,52000000,530453911,"Romance, Crime", Released,56
7479,110800000,408974526,Drama, Released,62
7480,110800000,327683157.2,"Comedy, Romance", Released,73
7481,40000000,19726050,"Romance, Thriller, Mystery", Released,58
7482,94000000,95311434,"Drama, History, War", Released,75
7483,25000000,20052958,"Drama, Mystery, Science Fiction, Thriller", Released,65
7484,174400000,895189907,Drama, Released,81
7485,80000000,266685242,"Drama, Comedy, Romance", Released,66
7486,26000000,279500000,"Romance, History, Comedy", Released,69
7487,62100000,534518566.6,Documentary, Released,77
7488,2000000,475846,"Western, Horror", Released,68
7489,154400000,397125734.6,"Horror, Science Fiction, Thriller", Released,57
7490,125800000,738390235.2,"Family, Comedy, Animation, Adventure, Mystery", Released,76
7491,112800000,674087982.4,"Animation, Crime, Thriller", Released,74
7492,13000000,158013832.2,"Western, Mystery, Thriller, Drama", Released,71
7493,6900000,41410568,Western, Released,72
7494,52260004,1162635,"Romance, Drama", Released,68
7495,131800000,341078050,"Action, Adventure, Comedy", Released,57
7496,18000000,0,Western, Released,61
7497,141600000,175269998.8,"Documentary, Music", Released,0
7498,10000000,68082313.2,"Action, Crime, Thriller", Released,59
